method,panel_size,classifier,acc_mean,acc_std,f1_mean,f1_std,mcc_mean,mcc_std,roc_auc_mean,roc_auc_std
05a LR,25,SVM (Linear),0.8671089108910891,0.022871792887983092,0.8663852953566655,0.024062929076964258,0.793479076627621,0.03605721244144061,0.9718273085167539,0.010966034243593634
05a LR,25,KNN,0.8373861386138615,0.026624467476459655,0.8315409416485948,0.02932093210060843,0.7487503413920168,0.04403812964875659,0.9357591113103407,0.011955289539746483
05a LR,25,Naive Bayes,0.6965148514851485,0.0444690226020237,0.6907281099937708,0.05210374146648746,0.605064493763124,0.04864676724082309,0.9151349081891235,0.021172274444122913
05a LR,25,Grad Boosting,0.8491287128712871,0.020896897507962454,0.8478838212111256,0.020044002692684762,0.7655818133550052,0.03281606831017715,0.9555795928090725,0.00496361574006451
05a LR,25,AdaBoost,0.8610891089108911,0.016754628515970336,0.8591799927003976,0.017015956671093607,0.7842258887564111,0.025698738325442495,0.9472018924460602,0.009276905850129328
05a LR,25,MLP,0.8353861386138615,0.025923779600770674,0.824503490368152,0.037611183489313006,0.7469752398698413,0.03687551368672879,0.9520630125104088,0.017997227976732977
05a LR,30,Random Forest,0.8909108910891088,0.01751466958359445,0.8862359898117302,0.017567875960818505,0.8316601915334438,0.02830971833736157,0.9749943679507191,0.008779520042090995
05a LR,30,XGBoost,0.8769306930693069,0.0187847641972029,0.8760191237663634,0.018820617577511824,0.8084697680905817,0.02887942580972134,0.9651813273094323,0.006439814764142177
05a LR,30,Logistic Reg,0.9068118811881188,0.0261186842714513,0.9060250711158192,0.02631069429368967,0.8549080919345293,0.04088481129202719,0.9783025037057478,0.008959307822562277
05a LR,30,SVM (RBF),0.9028514851485149,0.02272784300288885,0.9007967679655964,0.02278926855786419,0.8499529194460734,0.036230694489396836,0.9794639918422389,0.010803361129623386
05a LR,30,SVM (Linear),0.8869702970297031,0.02606843263566848,0.8865211290238679,0.02538196328152483,0.8246427191066733,0.040733338449519194,0.9746840974120652,0.0073347831215759334
05a LR,30,KNN,0.8413267326732672,0.01610761768589477,0.8364412178299588,0.017980044583538364,0.7569324589285905,0.028416571231288476,0.9350593011681468,0.00824889020430688
05a LR,30,Naive Bayes,0.7124158415841585,0.05517656111769585,0.7171621407561222,0.05761249955927962,0.6166828157344766,0.0692287430925066,0.9305031818341705,0.02330856278923694
05a LR,30,Grad Boosting,0.8630693069306931,0.023083537870431107,0.862118497814928,0.021948791707448817,0.7877766249748861,0.03610290786533101,0.9624447567184091,0.007665903410257835
05a LR,30,AdaBoost,0.8611881188118812,0.02309627455338352,0.8594815458524154,0.023417204373838492,0.7851331963294119,0.03643416501475243,0.946419892641082,0.011695661135579122
05a LR,30,MLP,0.892930693069307,0.048961756530867845,0.8883736842387198,0.055309728752093106,0.8331012863903056,0.07668753918392086,0.9683125758581552,0.018055584390063533
05a LR,35,Random Forest,0.8888514851485148,0.019443043939959898,0.8857433921606332,0.019998374960603183,0.828205666889196,0.03021951953796413,0.9737350923766523,0.007174727194750006
05a LR,35,XGBoost,0.882930693069307,0.007487557891863119,0.881977955433144,0.007619836424672004,0.8184238305337445,0.012199080828218573,0.9704938224579518,0.00706271218843387
05a LR,35,Logistic Reg,0.9047920792079209,0.020266395621595643,0.9039888869102389,0.020197037806399722,0.8516530468901994,0.03157786165263398,0.9787800614345702,0.009567023921566728
05a LR,35,SVM (RBF),0.9047920792079209,0.02763391700931164,0.9034645264235112,0.027561027807140915,0.8519514406456027,0.043047296859319586,0.9808203659536557,0.008338553802760905
05a LR,35,SVM (Linear),0.8968316831683169,0.01832512522971768,0.8963671531521176,0.01878268220867641,0.8403060795838989,0.028894381681191673,0.9769098134928516,0.00723930818988048
05a LR,35,KNN,0.8491881188118813,0.024683658794219774,0.8485905757767046,0.021964830102380144,0.7669533415561254,0.03828741112638455,0.9370475799113956,0.016987039727248767
05a LR,35,Naive Bayes,0.7460000000000001,0.07771038811597315,0.7475163036550191,0.08040012410218819,0.6610185263106021,0.09491730175989324,0.9355219104775511,0.01884884510179435
05a LR,35,Grad Boosting,0.8689900990099011,0.016398909205047187,0.8670611076279775,0.015428131071417826,0.797434767969582,0.02592943513215442,0.9654421472250532,0.005526627477875879
05a LR,35,AdaBoost,0.863108910891089,0.027511757029059388,0.8599607713671688,0.03011350735422905,0.7881412238084741,0.04377893719443855,0.9479297628005672,0.009145283251927866
05a LR,35,MLP,0.8650099009900989,0.031428156900651136,0.8593523534932175,0.037153251159265654,0.7907776723612394,0.048551507704741766,0.9623918557750543,0.01181019340134262
05a LR,40,Random Forest,0.9048316831683169,0.026850083201813712,0.9008499155791156,0.027862581826763363,0.8533739981474898,0.04249082188915022,0.977179396205285,0.008738205013408043
05a LR,40,XGBoost,0.886891089108911,0.024794230128439055,0.8854915572337732,0.02459332752808456,0.8240307790575248,0.03854241304226193,0.9701974160067264,0.0075618396618557385
05a LR,40,Logistic Reg,0.9067920792079208,0.03339083626206116,0.9063850354383369,0.03392332784654163,0.8552565945369967,0.05170254203236729,0.9773359138112518,0.012919471583502588
05a LR,40,SVM (RBF),0.9107524752475247,0.035346373796677565,0.9084764872604035,0.035805869422080285,0.8624602066819561,0.056138096582132584,0.9802983025981655,0.009209161531953551
05a LR,40,SVM (Linear),0.9048316831683169,0.034517663183646165,0.9047655345791954,0.034866875843977164,0.8529534405174747,0.05419307020445651,0.9748211132532296,0.011559839296407845
05a LR,40,KNN,0.8591287128712871,0.007355682703362477,0.8574368072406526,0.007247453884096719,0.7818562843486679,0.012030686990641842,0.9415156872681001,0.008611886078584041
05a LR,40,Naive Bayes,0.755940594059406,0.05520634399782437,0.7562910808138545,0.05794806256740978,0.6653407353481737,0.06464165824708486,0.93935959016619,0.016940377784547853
05a LR,40,Grad Boosting,0.8671089108910891,0.02824184490688825,0.8655512692513065,0.02731210667872275,0.7944822711736763,0.04490299991229573,0.9681512893411675,0.004304859871227951
05a LR,40,AdaBoost,0.8610693069306932,0.021077940611769732,0.8584180104892252,0.02140111126261643,0.7849315022793897,0.03174703865671255,0.9433748864988297,0.009649704677844076
05a LR,40,MLP,0.857168316831683,0.014584746548336995,0.8480160724051382,0.018098002493844523,0.7797063801406001,0.023573499111903984,0.9501804489894315,0.020439047203782014
05a LR,45,Random Forest,0.9028712871287128,0.02741054731499245,0.8991853108118939,0.028762000254837387,0.8498616633928633,0.042977315815764264,0.9809813777579951,0.006066212409820694
05a LR,45,XGBoost,0.8928910891089108,0.03207752104108976,0.8913514949027045,0.03181681544767965,0.8344369540903631,0.050819290761476864,0.9725010761095507,0.0063050708205433315
05a LR,45,Logistic Reg,0.9187524752475248,0.03500212717778598,0.9182711157187043,0.03556889032269032,0.8739016388148653,0.055063141922034514,0.9813785902304563,0.010126658930246774
05a LR,45,SVM (RBF),0.9285940594059404,0.024517250638373306,0.9261282158752542,0.024680233798521405,0.8900474742006388,0.03914305882007673,0.9844940033268372,0.006407260258586522
05a LR,45,SVM (Linear),0.9147128712871286,0.020281288269177196,0.914460932512668,0.02059893585131301,0.8675734735027358,0.03134281104441457,0.9800857098305915,0.008482194902997698
05a LR,45,KNN,0.877029702970297,0.022018519800265587,0.8738005504241011,0.02125047601316806,0.810103304390986,0.03641383113036509,0.9458236868261348,0.021340341471311204
05a LR,45,Naive Bayes,0.7123366336633663,0.04493311479756589,0.7072277129272615,0.05024397610739533,0.6345679802605027,0.0547886418628375,0.9431203497808042,0.011057254951185485
05a LR,45,Grad Boosting,0.8908712871287129,0.016573251918350348,0.8890608932385048,0.015511694692991193,0.8315134628974988,0.026415321944549548,0.971962264394332,0.0020582725038165535
05a LR,45,AdaBoost,0.8689900990099011,0.0233110942889715,0.8641800057003204,0.022356066107233622,0.7990948409270229,0.03845302712018721,0.9532306777672147,0.005312731016792774
05a LR,45,MLP,0.882930693069307,0.011596861952121165,0.8793614554372062,0.013354445384938343,0.8182064944098967,0.017876083791724062,0.9675082779234614,0.006841260583678536
05a LR,50,Random Forest,0.9167326732673267,0.01818227267703323,0.913352501115648,0.019783771687115696,0.8718562913420863,0.027587132930533807,0.9812885795370103,0.0065621100854442085
05a LR,50,XGBoost,0.8968514851485148,0.029687943393621095,0.8950461783725501,0.02953169656381912,0.8405990172255642,0.046537550119434806,0.9708914751820009,0.006513773770643428
05a LR,50,Logistic Reg,0.9107920792079207,0.03798730046435209,0.910349666609671,0.03796594396274666,0.8615388858104769,0.05886790305150368,0.9802033451209899,0.009918753425828139
05a LR,50,SVM (RBF),0.9365346534653465,0.019332047637948064,0.9350640807270455,0.019457303609380628,0.9021536682783331,0.030853305433528228,0.9848390659944151,0.006391906163965564
05a LR,50,SVM (Linear),0.9027722772277228,0.021164973015267166,0.9025679262365447,0.022032685175273632,0.8486303531485231,0.033553187947534736,0.9793071150534136,0.010433457585237732
05a LR,50,KNN,0.8848910891089108,0.013703141989424024,0.8816034523935963,0.014578131953893222,0.8226678707976178,0.02082391018735408,0.9533929501110494,0.0077260097470744395
05a LR,50,Naive Bayes,0.7281980198019802,0.05610046025671791,0.7256408936682358,0.061199357191172865,0.6501292270894716,0.06364910393876883,0.9442163883177459,0.010637755864406767
05a LR,50,Grad Boosting,0.8968514851485148,0.011676856828512933,0.895504044569224,0.010485940909202717,0.841505566801057,0.01934135710309265,0.9725051898075974,0.0054924809860639676
05a LR,50,AdaBoost,0.8630891089108912,0.028992046680232034,0.8600798665716146,0.02767974575504946,0.7913838616752964,0.043962514724413315,0.9545031471474271,0.006982148498840977
05a LR,50,MLP,0.8869108910891089,0.031033462212338127,0.8791099993268112,0.035961916293313544,0.826463146177241,0.0470766466903415,0.9610235275454538,0.0194317204695367
05a LR,55,Random Forest,0.9127524752475248,0.016841511399660045,0.9094203571682689,0.017017530184655173,0.8655182248441697,0.026983742761932175,0.9854906521850996,0.0065790155791409
05a LR,55,XGBoost,0.8988910891089109,0.03867699332631035,0.8969666028325559,0.03906105767186409,0.8435099989080805,0.06104371689042322,0.9807748143278723,0.011265895289355435
05a LR,55,Logistic Reg,0.9325940594059405,0.021039210246753003,0.9323050336095872,0.021362182804788916,0.8957719446745859,0.03324226495975355,0.9864931330669238,0.006891135594166429
05a LR,55,SVM (RBF),0.9484356435643564,0.01915030657041825,0.9473833823119951,0.019713034516368903,0.9205328545799978,0.029885586041653756,0.9901649860233469,0.00672923447168236
05a LR,55,SVM (Linear),0.9245940594059405,0.013480713421387356,0.9242498049046981,0.012715905341730642,0.8837108082124938,0.02058216220286744,0.9833593894564853,0.006374269617752787
05a LR,55,KNN,0.8988316831683167,0.021045359725224987,0.8943496377687883,0.02234473588700529,0.846462590501176,0.03246653841492992,0.9584117527198728,0.0100930089717903
05a LR,55,Naive Bayes,0.7400990099009901,0.05427512900461682,0.739311258224894,0.05909777538610145,0.6647290809610937,0.06451409404946525,0.9523486740571148,0.013776827754782284
05a LR,55,Grad Boosting,0.9087326732673267,0.01701731071106358,0.9078773632700102,0.01616825986088976,0.860150208912746,0.027489556399623336,0.9834297306602625,0.008049703404981753
05a LR,55,AdaBoost,0.8789504950495048,0.014699899669357874,0.8753669057626364,0.014406225870279742,0.8160887143895963,0.02411586078227316,0.9598947616486019,0.009605568509611553
05a LR,55,MLP,0.9285742574257425,0.03155168261155079,0.9278369243694033,0.0319734584438795,0.8889199961693199,0.04926201633111244,0.9834465524721177,0.010023278643221199
05a LR,60,Random Forest,0.9067722772277229,0.014672933281429004,0.9029925538749172,0.01568486102218307,0.8559639809549667,0.023042031028598323,0.9841323904387996,0.005026434003469277
05a LR,60,XGBoost,0.8868712871287128,0.03901279579147223,0.8855915930194571,0.038662265532805,0.8253214637164163,0.06057863477740962,0.979620266431035,0.00910189732507799
05a LR,60,Logistic Reg,0.9365148514851483,0.020365679605491897,0.9362931100621849,0.02063469092208072,0.9012452162550112,0.03183031223730548,0.985978758604172,0.006408573294580692
05a LR,60,SVM (RBF),0.9523762376237623,0.013151556370154693,0.9514739597915461,0.013460937105820334,0.926635531805163,0.02059652929900728,0.9902232491453244,0.007782976746620564
05a LR,60,SVM (Linear),0.9186534653465348,0.019185002148054096,0.9181180729527318,0.019199935537600847,0.8736607952933195,0.030058393610349808,0.9856164097718458,0.005668711837532053
05a LR,60,KNN,0.882930693069307,0.02117030805035134,0.8805252969843858,0.021563709741112217,0.8181263055165887,0.03362700248205371,0.9569788223241152,0.018104997784666104
05a LR,60,Naive Bayes,0.7381188118811881,0.057143382299041874,0.7368115502424777,0.0627972908105966,0.6606447625634175,0.06915649787869528,0.9531299923862413,0.015039025970834419
05a LR,60,Grad Boosting,0.9067524752475247,0.018328591354843354,0.9060770746454206,0.017616191247341664,0.8560478698924111,0.02939489943609193,0.9819472925513532,0.0061236156508597045
05a LR,60,AdaBoost,0.872970297029703,0.02404045213568882,0.8676894550924372,0.024613774306289186,0.8059697472021119,0.03661473005499098,0.964192255355617,0.011601415946852548
05a LR,60,MLP,0.8909306930693071,0.0503930478210948,0.8892876966957237,0.05340013506191151,0.8313439393611166,0.07665514080752439,0.9675462808084653,0.02859386454330594
05a LR,65,Random Forest,0.9027524752475247,0.02126924415642429,0.8990692180033086,0.02202322769777116,0.8507615989004664,0.03292028811465169,0.9868981059712578,0.004892010733545264
05a LR,65,XGBoost,0.8908712871287129,0.030034349514672924,0.889248841141332,0.030629689430882644,0.8303894928234291,0.04748652144306098,0.9790962611601245,0.0073583502067334034
05a LR,65,Logistic Reg,0.9444752475247524,0.01473437656501057,0.9440941316867624,0.015370789152422541,0.9142378512495981,0.02345833159524766,0.985983812017297,0.005623408065418031
05a LR,65,SVM (RBF),0.9563762376237623,0.014763249437954281,0.9556892489723527,0.015253720430235403,0.9326092879247756,0.023138497563779007,0.991052467404214,0.007092064142908428
05a LR,65,SVM (Linear),0.9285940594059404,0.02753076364305798,0.9287771875451561,0.027550157796058558,0.8892418864068343,0.04286278329817978,0.9860431209275772,0.004554293532827484
05a LR,65,KNN,0.8808910891089109,0.017102079677660535,0.8784740742376688,0.015781038471272976,0.8147387197716511,0.026485192731481262,0.9544889838849077,0.013514200067702454
05a LR,65,Naive Bayes,0.7022574257425742,0.0553789699322211,0.7046955398802066,0.059374632788386006,0.6112757645473315,0.06338547026530048,0.9459886925536718,0.016441839022672346
05a LR,65,Grad Boosting,0.9107128712871286,0.016571359033040717,0.9098308984390364,0.01591396029452925,0.8613832402757055,0.026440077531272924,0.9820715634727556,0.006612057551964535
05a LR,65,AdaBoost,0.8749900990099009,0.02846169412641894,0.8698684505719811,0.030684757095615387,0.8103739337184847,0.04314433425127003,0.956759612318608,0.010542138221267955
05a LR,65,MLP,0.8631881188118811,0.039091355879523525,0.8580944776995333,0.042957251439123,0.787929839677996,0.061798325408777915,0.960069541884567,0.021685643692997764
05a LR,70,Random Forest,0.9345742574257425,0.021232155588591137,0.933147979227455,0.022226292236563888,0.8994746750845619,0.03251341472104103,0.9913644557468855,0.0031408467499802143
05a LR,70,XGBoost,0.9028316831683169,0.020962021198168843,0.901213704460813,0.021353468488561105,0.8494570628431344,0.032525390711283395,0.98612728483591,0.0057343453277517295
05a LR,70,Logistic Reg,0.9424950495049504,0.021076452298385697,0.9424915935708398,0.021321460239015867,0.9108871070505666,0.033092815918917995,0.9920171574899769,0.0031013161265322736
05a LR,70,SVM (RBF),0.9682772277227724,0.009652647845557721,0.9679668676140576,0.010030344239729877,0.9507644833301743,0.014844858792300247,0.9942774382041641,0.0036094701983003896
05a LR,70,SVM (Linear),0.9365346534653465,0.013329248140630787,0.9369212786432144,0.013447151391540313,0.9019911758092594,0.021005694283416088,0.990021695901828,0.004695052491138355
05a LR,70,KNN,0.8908316831683167,0.021018810925088924,0.8892550277397205,0.021753819715178015,0.8300727785530679,0.0327082160291704,0.9652698785910421,0.007562390637770412
05a LR,70,Naive Bayes,0.730039603960396,0.05751360979997945,0.733784655934412,0.06101255989788121,0.6375964640030423,0.07199950253673851,0.9487700110288237,0.014830984015252175
05a LR,70,Grad Boosting,0.9286138613861386,0.01803067890638924,0.9277582920107535,0.018296758275986136,0.8890997809967823,0.028196778173963263,0.9848754532718409,0.004861833138147753
05a LR,70,AdaBoost,0.882851485148515,0.027354154701496266,0.8813977406761001,0.026056010510444517,0.8233361731310135,0.040365492000068295,0.9693499190765242,0.006098805831926519
05a LR,70,MLP,0.9306138613861386,0.019683447215985285,0.9295448436808122,0.020420036609549653,0.8922679123530239,0.03080676100891999,0.9807483688280932,0.017877270881913515
05a LR,75,Random Forest,0.9345544554455445,0.015990635432255342,0.9326700636993674,0.017485358102647452,0.8994123818538149,0.02384323627045484,0.9895316584690104,0.0028828944167182276
05a LR,75,XGBoost,0.9047920792079209,0.01822918285438152,0.9033580260907881,0.018344653777826656,0.8522891330195879,0.028674725647278274,0.9846112487499529,0.004730530452791761
05a LR,75,Logistic Reg,0.9424752475247524,0.011480026170800559,0.9426217111142663,0.01212492193650302,0.9113987455612292,0.01866321821582567,0.9901847116413054,0.0027413978788643203
