n_snps,panel,reductor,classifier,fold,acc,f1,mcc
70,stat,EN,LR,1,0.9306930693069307,0.9309164285175551,0.8922915352698607
70,stat,EN,SVM_RBF,1,0.9207920792079208,0.9200235408156202,0.8792255430497536
70,stat,EN,SVM_Lin,1,0.900990099009901,0.900232706197449,0.847358548910912
70,stat,EN,GBM,1,0.9108910891089109,0.9112945153912809,0.8609543502023639
70,stat,EN,RF,2,0.9108910891089109,0.9067935364965066,0.8643338219755258
70,stat,EN,XGB,2,0.9306930693069307,0.9277227722772278,0.8952799329831773
70,stat,EN,LR,2,0.9504950495049505,0.950475621740501,0.9248807936826922
70,stat,EN,SVM_RBF,2,0.9603960396039604,0.9606754163788471,0.938644685252315
70,stat,EN,SVM_Lin,2,0.9306930693069307,0.9306639665131174,0.8958146817332038
70,stat,EN,GBM,2,0.8811881188118812,0.8775992983913776,0.8153850726435194
70,stat,EN,RF,3,0.8811881188118812,0.8771500679479712,0.8192683945946645
70,stat,EN,XGB,3,0.8910891089108911,0.8901977598316323,0.8302971431081763
70,stat,EN,LR,3,0.9108910891089109,0.9101067609090825,0.8627464408065547
70,stat,EN,SVM_RBF,3,0.9108910891089109,0.9101067609090825,0.8627464408065547
70,stat,EN,SVM_Lin,3,0.8811881188118812,0.8802880288028803,0.8165498611180309
70,stat,EN,GBM,3,0.900990099009901,0.8999189392623472,0.8502136810789046
70,stat,EN,RF,4,0.88,0.8805737930344776,0.825743765826919
70,stat,EN,XGB,4,0.92,0.9202272727272728,0.8797101727471272
70,stat,EN,LR,4,0.9,0.900627215250503,0.8471049513914102
70,stat,EN,SVM_RBF,4,0.93,0.9297356237155376,0.89262269459206
70,stat,EN,SVM_Lin,4,0.9,0.9001378446115288,0.8441321169432463
70,stat,EN,GBM,4,0.84,0.8399899035791811,0.7575683570261925
70,FST,RF,RF,0,0.900990099009901,0.8967995533730588,0.8478003100808933
70,FST,RF,XGB,0,0.8910891089108911,0.8898753730000626,0.8300583595631096
70,FST,RF,LR,0,0.900990099009901,0.9008920855787939,0.845729411877129
70,FST,RF,SVM_RBF,0,0.900990099009901,0.9003718471394652,0.8454931273873738
70,FST,RF,SVM_Lin,0,0.8811881188118812,0.881820363279742,0.8163811569094046
70,FST,RF,GBM,0,0.8811881188118812,0.8789724503881142,0.8148747945977016
70,FST,RF,RF,1,0.900990099009901,0.9011559050641906,0.8460408682135536
70,FST,RF,XGB,1,0.8910891089108911,0.8916019384315723,0.8309430686480508
70,FST,RF,LR,1,0.9207920792079208,0.92127269628965,0.8790246492914368
70,FST,RF,SVM_RBF,1,0.9108910891089109,0.9113702546725261,0.860867935783094
70,FST,RF,SVM_Lin,1,0.9108910891089109,0.9112850277070148,0.8611642710402361
70,FST,RF,GBM,1,0.9108910891089109,0.9110344518614757,0.8610562412685702
70,FST,RF,RF,2,0.9207920792079208,0.9198034735600257,0.8766193551497666
70,FST,RF,XGB,2,0.9108910891089109,0.9094071497706622,0.861931600918095
70,FST,RF,LR,2,0.9306930693069307,0.9298071601718123,0.892564152156492
70,FST,RF,SVM_RBF,2,0.9405940594059405,0.9403352806530334,0.9076942355508727
70,FST,RF,SVM_Lin,2,0.9207920792079208,0.9201364256565002,0.8769377040081464
70,FST,RF,GBM,2,0.8613861386138614,0.8585012347388585,0.7838439419131497
70,FST,RF,RF,3,0.9108910891089109,0.9068486595494993,0.8645477807409501
70,FST,RF,XGB,3,0.9306930693069307,0.9307331573493486,0.8924818879942835
70,FST,RF,LR,3,0.9207920792079208,0.9205497049092916,0.8775341685325931
70,FST,RF,SVM_RBF,3,0.900990099009901,0.9010671575718778,0.8462698051701235
70,FST,RF,SVM_Lin,3,0.9207920792079208,0.9205497049092916,0.8775341685325931
70,FST,RF,GBM,3,0.9306930693069307,0.929339718687619,0.8941529610882134
70,FST,RF,RF,4,0.92,0.9205110565110565,0.8774423389311186
70,FST,RF,XGB,4,0.93,0.9304851784634,0.892484033655876
70,FST,RF,LR,4,0.94,0.9402049206501261,0.9102392872506545
70,FST,RF,SVM_RBF,4,0.96,0.9601407588739289,0.938840548787531
70,FST,RF,SVM_Lin,4,0.9,0.9001634192331867,0.8456288372537205
70,FST,RF,GBM,4,0.92,0.9202388434946575,0.8770065306583112
70,FST,LR,RF,0,0.7821782178217822,0.7597506710524459,0.6620480425683093
70,FST,LR,XGB,0,0.7326732673267327,0.729493987983517,0.5864174077355427
70,FST,LR,LR,0,0.7425742574257426,0.7457021725564368,0.6087235686463116
70,FST,LR,SVM_RBF,0,0.7920792079207921,0.7884085969572566,0.6762473065195416
70,FST,LR,SVM_Lin,0,0.7425742574257426,0.7483073920104102,0.6078548410932151
70,FST,LR,GBM,0,0.7425742574257426,0.734645271597233,0.59714000099641
70,FST,LR,RF,1,0.8514851485148515,0.8491740420726424,0.7676399792390922
70,FST,LR,XGB,1,0.7425742574257426,0.7344354546742433,0.595709329525874
70,FST,LR,LR,1,0.801980198019802,0.8098359440933698,0.704597153026389
70,FST,LR,SVM_RBF,1,0.7920792079207921,0.7934423209762836,0.6772249083539817
70,FST,LR,SVM_Lin,1,0.7425742574257426,0.745665434013281,0.60179990275877
70,FST,LR,GBM,1,0.7326732673267327,0.7276068444868251,0.5827692742444045
70,FST,LR,RF,2,0.8910891089108911,0.8882580384948013,0.8340035624043846
70,FST,LR,XGB,2,0.8217821782178217,0.8208286865441444,0.7223093858040145
70,FST,LR,LR,2,0.8316831683168316,0.8327118426128327,0.7492542962178923
70,FST,LR,SVM_RBF,2,0.8514851485148515,0.8530683930600956,0.7706511029586158
70,FST,LR,SVM_Lin,2,0.801980198019802,0.802075222014955,0.6968176909845526
70,FST,LR,GBM,2,0.8118811881188119,0.8098559855985599,0.7057427591299406
70,FST,LR,RF,3,0.7524752475247525,0.7394992333199429,0.6222367091398623
70,FST,LR,XGB,3,0.7524752475247525,0.7457392523968147,0.6114942785532853
70,FST,LR,LR,3,0.8118811881188119,0.8124610910703474,0.7083806356889439
70,FST,LR,SVM_RBF,3,0.7425742574257426,0.7413366336633663,0.6001829826166514
70,FST,LR,SVM_Lin,3,0.7920792079207921,0.7948514851485149,0.6801611838123388
70,FST,LR,GBM,3,0.7920792079207921,0.7827182718271828,0.6757516361804923
70,FST,LR,RF,4,0.71,0.7057464309823237,0.551410288808009
70,FST,LR,XGB,4,0.77,0.7698582900330656,0.64247396586067
70,FST,LR,LR,4,0.81,0.8131203931203931,0.7082993843825985
70,FST,LR,SVM_RBF,4,0.81,0.8088257222739981,0.7040230990922662
70,FST,LR,SVM_Lin,4,0.8,0.8042887365151765,0.6932492536839373
70,FST,LR,GBM,4,0.67,0.6691666666666667,0.48599813696699506
70,FST,EN,RF,0,0.8910891089108911,0.888893109014476,0.8355851252225998
70,FST,EN,XGB,0,0.8910891089108911,0.8884974535213389,0.8305603967044994
70,FST,EN,LR,0,0.900990099009901,0.9010154861640011,0.8455777898546276
70,FST,EN,SVM_RBF,0,0.9306930693069307,0.9302107133790302,0.8920937793836676
70,FST,EN,SVM_Lin,0,0.8514851485148515,0.8514118078474514,0.77205122632057
70,FST,EN,GBM,0,0.900990099009901,0.9005204366590505,0.8455777898546276
70,FST,EN,RF,1,0.9108910891089109,0.9101819996323239,0.8611642710402361
70,FST,EN,XGB,1,0.8811881188118812,0.8806587388484561,0.8152648975414838
70,FST,EN,LR,1,0.900990099009901,0.9004571297916912,0.8454030055249593
70,FST,EN,SVM_RBF,1,0.9405940594059405,0.9409367076539025,0.9077444579485741
70,FST,EN,SVM_Lin,1,0.9108910891089109,0.9112255941041258,0.8628744097981325
70,FST,EN,GBM,1,0.900990099009901,0.9013873333034661,0.8454931273873738
70,FST,EN,RF,2,0.9207920792079208,0.9176005116880087,0.8783906009776273
70,FST,EN,XGB,2,0.900990099009901,0.8986214410914775,0.8460408682135536
70,FST,EN,LR,2,0.9306930693069307,0.9288911516634288,0.8934734351234607
70,FST,EN,SVM_RBF,2,0.9405940594059405,0.9400880424176872,0.90740548877904
70,FST,EN,SVM_Lin,2,0.9207920792079208,0.919053274267017,0.87700684527134
70,FST,EN,GBM,2,0.9108910891089109,0.9095027217253233,0.8618553497096394
70,FST,EN,RF,3,0.9108910891089109,0.9087155819829087,0.8635313375528955
70,FST,EN,XGB,3,0.9108910891089109,0.9080282233310772,0.8620029102324288
70,FST,EN,LR,3,0.9108910891089109,0.9095249643316804,0.861535739291423
70,FST,EN,SVM_RBF,3,0.9306930693069307,0.9294540691325851,0.892266763977133
70,FST,EN,SVM_Lin,3,0.9207920792079208,0.9195074954251852,0.8775341685325931
70,FST,EN,GBM,3,0.900990099009901,0.8958851282671901,0.8523997644445446
70,FST,EN,RF,4,0.89,0.8904069237777104,0.8311241118367599
70,FST,EN,XGB,4,0.93,0.930545797787177,0.8930648800076209
70,FST,EN,LR,4,0.97,0.9701157878266312,0.9532448273298434
70,FST,EN,SVM_RBF,4,0.97,0.9700395162163415,0.9536828721079952
70,FST,EN,SVM_Lin,4,0.94,0.940689223057644,0.9073509853884054
70,FST,EN,GBM,4,0.91,0.9107743654966259,0.8635749104499056
70,fst_stat,RF,RF,0,0.900990099009901,0.9002168556624002,0.8463420892247127
70,fst_stat,RF,XGB,0,0.9207920792079208,0.9203097232800203,0.8765884495406543
70,fst_stat,RF,LR,0,0.900990099009901,0.9012910744271831,0.8464625229316498
70,fst_stat,RF,SVM_RBF,0,0.9306930693069307,0.9301232347516495,0.8931373444872986
70,fst_stat,RF,SVM_Lin,0,0.9207920792079208,0.9210213395529118,0.8774506095289183
70,fst_stat,RF,GBM,0,0.900990099009901,0.9008185725831788,0.8456848077114552
70,fst_stat,RF,RF,1,0.900990099009901,0.9008185725831788,0.8456848077114552
70,fst_stat,RF,XGB,1,0.900990099009901,0.900026029866862,0.8458463536701891
70,fst_stat,RF,LR,1,0.9207920792079208,0.9212180520377619,0.8764436717308063
70,fst_stat,RF,SVM_RBF,1,0.9306930693069307,0.9305970183937498,0.8922960507338291
70,fst_stat,RF,SVM_Lin,1,0.900990099009901,0.9016748972194516,0.8462635785696112
70,fst_stat,RF,GBM,1,0.9108910891089109,0.9110530278278904,0.8609543502023639
70,fst_stat,RF,RF,2,0.8910891089108911,0.8898961963663783,0.8298301980184809
70,fst_stat,RF,XGB,2,0.9108910891089109,0.9097617984610132,0.8611642710402361
70,fst_stat,RF,LR,2,0.900990099009901,0.8985504980365808,0.845729411877129
70,fst_stat,RF,SVM_RBF,2,0.9405940594059405,0.9402947271471334,0.9074927109608348
70,fst_stat,RF,SVM_Lin,2,0.9306930693069307,0.9303368612723342,0.8923207944000032
70,fst_stat,RF,GBM,2,0.8514851485148515,0.8506216900759842,0.7677720344257063
70,fst_stat,RF,RF,3,0.9405940594059405,0.9398911739399153,0.9087972905861353
70,fst_stat,RF,XGB,3,0.9306930693069307,0.9289176672045073,0.8936143386577262
70,fst_stat,RF,LR,3,0.9306930693069307,0.9299901838409054,0.8931657295593642
70,fst_stat,RF,SVM_RBF,3,0.9504950495049505,0.9502262443438915,0.9236151701767078
70,fst_stat,RF,SVM_Lin,3,0.9207920792079208,0.9203777779903994,0.8781908153927214
70,fst_stat,RF,GBM,3,0.8811881188118812,0.876933782583171,0.8204308167249386
70,fst_stat,RF,RF,4,0.93,0.930187969924812,0.8910805105440943
70,fst_stat,RF,XGB,4,0.89,0.8908982722775827,0.830050953035836
70,fst_stat,RF,LR,4,0.91,0.9087503974562798,0.8592083562067494
70,fst_stat,RF,SVM_RBF,4,0.94,0.9396616541353383,0.9061950471313304
70,fst_stat,RF,SVM_Lin,4,0.87,0.8694983143820353,0.7964214169958259
70,fst_stat,RF,GBM,4,0.84,0.8385138248847926,0.7566470076817791
70,fst_stat,LR,RF,0,0.9306930693069307,0.9294505921180354,0.892182469030963
70,fst_stat,LR,XGB,0,0.9108910891089109,0.9100189656974748,0.8610562412685702
70,fst_stat,LR,LR,0,0.8910891089108911,0.8899764320365348,0.8310918414927784
70,fst_stat,LR,SVM_RBF,0,0.9207920792079208,0.9200019414157107,0.876548620537916
70,fst_stat,LR,SVM_Lin,0,0.900990099009901,0.899356360975464,0.8454931273873738
70,fst_stat,LR,GBM,0,0.900990099009901,0.900656228413539,0.8453946325007777
70,fst_stat,LR,RF,1,0.8712871287128713,0.8680745831765753,0.7997877013760011
70,fst_stat,LR,XGB,1,0.8217821782178217,0.8205924438597706,0.7259604760010393
70,fst_stat,LR,LR,1,0.8613861386138614,0.8598027818976229,0.7947547156697908
70,fst_stat,LR,SVM_RBF,1,0.8514851485148515,0.8500508278675968,0.7702517969148749
70,fst_stat,LR,SVM_Lin,1,0.8514851485148515,0.8488407068554957,0.7809463474248718
70,fst_stat,LR,GBM,1,0.8118811881188119,0.8127898504136127,0.7114981889620939
70,fst_stat,LR,RF,2,0.9108910891089109,0.9068577804810979,0.863037790298387
70,fst_stat,LR,XGB,2,0.8910891089108911,0.8882258235560655,0.8302880798183062
70,fst_stat,LR,LR,2,0.9207920792079208,0.9198606014447599,0.8772301841990354
70,fst_stat,LR,SVM_RBF,2,0.8910891089108911,0.888990921389261,0.8300906951800235
70,fst_stat,LR,SVM_Lin,2,0.9108910891089109,0.9107688851698555,0.8611360733169731
70,fst_stat,LR,GBM,2,0.900990099009901,0.8983513019020019,0.8461598231462291
70,fst_stat,LR,RF,3,0.8712871287128713,0.8628005657708627,0.8050430924815051
70,fst_stat,LR,XGB,3,0.8613861386138614,0.8554085155350978,0.7853250209379778
70,fst_stat,LR,LR,3,0.8811881188118812,0.8806223479490806,0.8145718528107233
70,fst_stat,LR,SVM_RBF,3,0.9306930693069307,0.9299271699321832,0.8935164932720187
70,fst_stat,LR,SVM_Lin,3,0.8910891089108911,0.8900666624928075,0.8305586368656293
70,fst_stat,LR,GBM,3,0.9207920792079208,0.9195074954251852,0.8775341685325931
70,fst_stat,LR,RF,4,0.81,0.8111603370252769,0.7127829223485442
70,fst_stat,LR,XGB,4,0.8,0.8014981249191774,0.6880270854555635
70,fst_stat,LR,LR,4,0.83,0.8296361243275945,0.7337499842721236
70,fst_stat,LR,SVM_RBF,4,0.86,0.8595388091440722,0.781731503196878
70,fst_stat,LR,SVM_Lin,4,0.82,0.8212,0.719412921765312
70,fst_stat,LR,GBM,4,0.82,0.821390618513906,0.7208362796729216
70,fst_stat,EN,RF,0,0.9405940594059405,0.939454278729822,0.9081906003048376
70,fst_stat,EN,XGB,0,0.9207920792079208,0.9205896246878826,0.8769629013739549
70,fst_stat,EN,LR,0,0.9108910891089109,0.9106644913908036,0.8613681285742345
70,fst_stat,EN,SVM_RBF,0,0.9207920792079208,0.9196977592496092,0.8776250347481429
70,fst_stat,EN,SVM_Lin,0,0.9207920792079208,0.9208921403257115,0.876548620537916
70,fst_stat,EN,GBM,0,0.8811881188118812,0.8815795533041676,0.8143455932707492
70,fst_stat,EN,RF,1,0.8910891089108911,0.8906917421487862,0.8309430686480508
70,fst_stat,EN,XGB,1,0.9108910891089109,0.9107466208805753,0.860867935783094
70,fst_stat,EN,LR,1,0.9306930693069307,0.9303906854680984,0.8925786918958205
70,fst_stat,EN,SVM_RBF,1,0.9207920792079208,0.9203913017507083,0.8775528299796925
70,fst_stat,EN,SVM_Lin,1,0.8613861386138614,0.8610054493821475,0.7848683459003543
70,fst_stat,EN,GBM,1,0.8910891089108911,0.8913675298663296,0.830020024563645
70,fst_stat,EN,RF,2,0.9108910891089109,0.9058182250862659,0.8681040940325156
70,fst_stat,EN,XGB,2,0.9108910891089109,0.9063245565062835,0.8636367871140299
70,fst_stat,EN,LR,2,0.9504950495049505,0.948540708914499,0.9254465614473343
70,fst_stat,EN,SVM_RBF,2,0.9603960396039604,0.9597784209803552,0.9388398505638295
70,fst_stat,EN,SVM_Lin,2,0.9207920792079208,0.9194402065689193,0.8777629864905447
70,fst_stat,EN,GBM,2,0.8712871287128713,0.867966526382368,0.7992107433259646
70,fst_stat,EN,RF,3,0.9207920792079208,0.9185418541854187,0.8796738840594172
70,fst_stat,EN,XGB,3,0.8910891089108911,0.8895838000089602,0.8302210782149049
70,fst_stat,EN,LR,3,0.8910891089108911,0.8895815596400322,0.8317117700146699
70,fst_stat,EN,SVM_RBF,3,0.8910891089108911,0.8895815596400322,0.8317117700146699
70,fst_stat,EN,SVM_Lin,3,0.900990099009901,0.9012082358786674,0.846271046479051
70,fst_stat,EN,GBM,3,0.8712871287128713,0.8700612918434699,0.804090971581673
70,fst_stat,EN,RF,4,0.91,0.9097509157509158,0.8686125635556337
70,fst_stat,EN,XGB,4,0.88,0.8803641702227617,0.8199140692795396
70,fst_stat,EN,LR,4,0.92,0.9193021047634119,0.8814958396088717
70,fst_stat,EN,SVM_RBF,4,0.93,0.9297737272155877,0.8926953773606066
70,fst_stat,EN,SVM_Lin,4,0.92,0.9183033316368477,0.8829480165622258
70,fst_stat,EN,GBM,4,0.86,0.8601787216148022,0.7852932568634349
75,stat,RF,RF,0,0.900990099009901,0.8968935355073969,0.8469262033738892
75,stat,RF,XGB,0,0.9405940594059405,0.9398578319370399,0.907599109226681
75,stat,RF,LR,0,0.9306930693069307,0.930303534555136,0.8918929711137247
75,stat,RF,SVM_RBF,0,0.9306930693069307,0.9294505921180354,0.892182469030963
75,stat,RF,SVM_Lin,0,0.8910891089108911,0.8903012317146833,0.8299895071065215
75,stat,RF,GBM,0,0.8910891089108911,0.8895431001735592,0.830286658806244
75,stat,RF,RF,1,0.8712871287128713,0.8693069306930693,0.8015139667237311
75,stat,RF,XGB,1,0.8514851485148515,0.8503269564706017,0.7675358283916017
75,stat,RF,LR,1,0.8910891089108911,0.891560381005709,0.8305835788984443
75,stat,RF,SVM_RBF,1,0.8910891089108911,0.891560381005709,0.8305835788984443
75,stat,RF,SVM_Lin,1,0.8910891089108911,0.891560381005709,0.8305835788984443
75,stat,RF,GBM,1,0.8613861386138614,0.8618095948997461,0.784651495284686
75,stat,RF,RF,2,0.9306930693069307,0.9295987493486191,0.8932416888195951
75,stat,RF,XGB,2,0.9108910891089109,0.9090034795334737,0.8610562412685702
75,stat,RF,LR,2,0.8712871287128713,0.8633641141891967,0.8024926577919337
75,stat,RF,SVM_RBF,2,0.9207920792079208,0.9194402065689193,0.8777629864905447
75,stat,RF,SVM_Lin,2,0.8712871287128713,0.8678770719449206,0.800771685338056
75,stat,RF,GBM,2,0.9108910891089109,0.9016593967089017,0.8671052549086237
75,stat,RF,RF,3,0.9108910891089109,0.907464679052175,0.8653520536127048
75,stat,RF,XGB,3,0.9108910891089109,0.9082382265388822,0.8622376488595582
75,stat,RF,LR,3,0.9405940594059405,0.9403468445328328,0.9077922929254743
75,stat,RF,SVM_RBF,3,0.9603960396039604,0.9601485148514851,0.9386491574255991
75,stat,RF,SVM_Lin,3,0.9207920792079208,0.9207035829633384,0.8769644717974471
75,stat,RF,GBM,3,0.9108910891089109,0.9098746061674912,0.8618500549554283
75,stat,RF,RF,4,0.91,0.9100029239766081,0.8653484912681303
75,stat,RF,XGB,4,0.94,0.940410733452594,0.9076933331720115
75,stat,RF,LR,4,0.92,0.9196386328944469,0.8755413670252146
75,stat,RF,SVM_RBF,4,0.92,0.9196382428940569,0.8756264220564591
75,stat,RF,SVM_Lin,4,0.89,0.8908200779433656,0.8338306369949325
75,stat,RF,GBM,4,0.91,0.9100328640800509,0.8605044622288712
75,stat,LR,RF,0,0.9108910891089109,0.9050640681391993,0.8659518630901623
75,stat,LR,XGB,0,0.900990099009901,0.900656228413539,0.8453946325007777
75,stat,LR,LR,0,0.9207920792079208,0.91988939434484,0.8790305141261918
75,stat,LR,SVM_RBF,0,0.9108910891089109,0.909590263636013,0.8618553497096394
75,stat,LR,SVM_Lin,0,0.9108910891089109,0.909590263636013,0.8618553497096394
75,stat,LR,GBM,0,0.900990099009901,0.900656228413539,0.8453946325007777
75,stat,LR,RF,1,0.8811881188118812,0.8814987381091051,0.8150300223176655
75,stat,LR,XGB,1,0.8613861386138614,0.8615812006611893,0.7837288613153585
75,stat,LR,LR,1,0.8712871287128713,0.8710251977578709,0.8018650468365809
75,stat,LR,SVM_RBF,1,0.8712871287128713,0.8703855259475528,0.7988178651218326
75,stat,LR,SVM_Lin,1,0.8613861386138614,0.8617299869521835,0.7848683459003543
75,stat,LR,GBM,1,0.8613861386138614,0.86277827391987,0.7868389910584017
75,stat,LR,RF,2,0.9504950495049505,0.9481145025699482,0.9248943323892928
75,stat,LR,XGB,2,0.8712871287128713,0.8687763513193424,0.7990730442727866
75,stat,LR,LR,2,0.8910891089108911,0.8904535434739018,0.8310926810702906
75,stat,LR,SVM_RBF,2,0.9306930693069307,0.9294472581498244,0.8936557530743188
75,stat,LR,SVM_Lin,2,0.900990099009901,0.8998539967794787,0.8474733748120371
75,stat,LR,GBM,2,0.8712871287128713,0.8661971469402775,0.8004376848798174
75,stat,LR,RF,3,0.8811881188118812,0.8736373637363736,0.8188007039184557
75,stat,LR,XGB,3,0.9306930693069307,0.9303084754106034,0.8919924876097921
75,stat,LR,LR,3,0.9405940594059405,0.9404198215437475,0.9074820385123631
75,stat,LR,SVM_RBF,3,0.9504950495049505,0.9500747567981729,0.923233748988732
75,stat,LR,SVM_Lin,3,0.900990099009901,0.8988294208111439,0.846446148818554
75,stat,LR,GBM,3,0.8910891089108911,0.8864612303927022,0.8336219547145807
75,stat,LR,RF,4,0.84,0.8409178743961353,0.7555084022068481
75,stat,LR,XGB,4,0.85,0.8506286061342242,0.767521730980685
75,stat,LR,LR,4,0.87,0.8698641791644888,0.7963074154696036
75,stat,LR,SVM_RBF,4,0.91,0.910210928390495,0.8593313502119545
75,stat,LR,SVM_Lin,4,0.84,0.8396177361293641,0.7489494469781928
75,stat,LR,GBM,4,0.84,0.841433668530027,0.7552777317274317
75,stat,EN,RF,0,0.9504950495049505,0.9493284563094628,0.9239229953626563
75,stat,EN,XGB,0,0.9207920792079208,0.9201364256565002,0.8769377040081464
75,stat,EN,LR,0,0.900990099009901,0.8981809808887865,0.8470935003030863
75,stat,EN,SVM_RBF,0,0.9207920792079208,0.9196977592496092,0.8776250347481429
75,stat,EN,SVM_Lin,0,0.900990099009901,0.9003908285565398,0.8463917266052386
75,stat,EN,GBM,0,0.8910891089108911,0.8883472962680883,0.8333100824500064
75,stat,EN,RF,1,0.9306930693069307,0.9305970183937498,0.8922960507338291
75,stat,EN,XGB,1,0.9207920792079208,0.9210586443259711,0.8765884495406543
75,stat,EN,LR,1,0.9207920792079208,0.9210213395529118,0.8774506095289183
75,stat,EN,SVM_RBF,1,0.9207920792079208,0.9202429633602158,0.8790363285172443
75,stat,EN,SVM_Lin,1,0.8910891089108911,0.8910116484970356,0.8306637025552572
75,stat,EN,GBM,1,0.9108910891089109,0.9112945153912809,0.8609543502023639
75,stat,EN,RF,2,0.8910891089108911,0.8801234098064183,0.8378755012216553
75,stat,EN,XGB,2,0.9405940594059405,0.9370984449969877,0.9104024797496479
75,stat,EN,LR,2,0.9405940594059405,0.9391633217375791,0.9105414571347972
75,stat,EN,SVM_RBF,2,0.9207920792079208,0.9198606014447599,0.8772301841990354
75,stat,EN,SVM_Lin,2,0.9405940594059405,0.9391633217375791,0.9105414571347972
75,stat,EN,GBM,2,0.8910891089108911,0.887128712871287,0.8320358181160321
75,stat,EN,RF,3,0.9108910891089109,0.907464679052175,0.8653520536127048
75,stat,EN,XGB,3,0.9108910891089109,0.9087687892740812,0.8627464408065547
75,stat,EN,LR,3,0.9108910891089109,0.9101067609090825,0.8627464408065547
75,stat,EN,SVM_RBF,3,0.9207920792079208,0.9194771882728934,0.8779259937586422
75,stat,EN,SVM_Lin,3,0.8811881188118812,0.8808245573639372,0.815007924425509
75,stat,EN,GBM,3,0.9108910891089109,0.9101067609090825,0.8627464408065547
75,stat,EN,RF,4,0.91,0.908984126984127,0.8677492123127616
75,stat,EN,XGB,4,0.89,0.8907636592662572,0.8310671065242716
75,stat,EN,LR,4,0.92,0.9204758497316639,0.8762362777857002
75,stat,EN,SVM_RBF,4,0.94,0.939836236933798,0.9074312414780479
75,stat,EN,SVM_Lin,4,0.89,0.8906771940479805,0.8311241118367599
75,stat,EN,GBM,4,0.86,0.8611130034143732,0.7848838102386145
75,FST,RF,RF,0,0.8910891089108911,0.88280220427106,0.8345705487589572
75,FST,RF,XGB,0,0.8910891089108911,0.8884155267673031,0.8309190335216255
75,FST,RF,LR,0,0.9207920792079208,0.9211303115563968,0.8766175157172961
75,FST,RF,SVM_RBF,0,0.9108910891089109,0.9106626047220108,0.861083119697641
75,FST,RF,SVM_Lin,0,0.8712871287128713,0.8719221577330146,0.7990725789479594
75,FST,RF,GBM,0,0.8712871287128713,0.8697275609913931,0.800338417484505
75,FST,RF,RF,1,0.8811881188118812,0.8785392824996785,0.816716885964874
75,FST,RF,XGB,1,0.9108910891089109,0.9106644913908036,0.8613681285742345
75,FST,RF,LR,1,0.9207920792079208,0.92127269628965,0.8790246492914368
75,FST,RF,SVM_RBF,1,0.9108910891089109,0.9113702546725261,0.860867935783094
75,FST,RF,SVM_Lin,1,0.900990099009901,0.9016358558932818,0.8460164274246467
75,FST,RF,GBM,1,0.900990099009901,0.9014489999983899,0.8454030055249593
75,FST,RF,RF,2,0.9306930693069307,0.9286028874191988,0.8933028051316905
75,FST,RF,XGB,2,0.9108910891089109,0.9094389963638653,0.8622803273877258
75,FST,RF,LR,2,0.9504950495049505,0.9498977047025969,0.9233086967933559
75,FST,RF,SVM_RBF,2,0.9306930693069307,0.9304660782820363,0.892182469030963
75,FST,RF,SVM_Lin,2,0.9306930693069307,0.930720475585762,0.8925700351244582
75,FST,RF,GBM,2,0.8712871287128713,0.8697545430218697,0.7992107433259646
75,FST,RF,RF,3,0.9108910891089109,0.906447024012746,0.864025245700552
75,FST,RF,XGB,3,0.9306930693069307,0.9304073523764096,0.8938395931546594
75,FST,RF,LR,3,0.9306930693069307,0.9307737108552484,0.8924838061894402
75,FST,RF,SVM_RBF,3,0.9207920792079208,0.9210513385833357,0.8767858472970937
75,FST,RF,SVM_Lin,3,0.9306930693069307,0.930940594059406,0.8921616296877833
75,FST,RF,GBM,3,0.9207920792079208,0.9203777779903994,0.8781908153927214
75,FST,RF,RF,4,0.94,0.9402292383292382,0.9091819786103054
75,FST,RF,XGB,4,0.93,0.9304851784634,0.892484033655876
75,FST,RF,LR,4,0.93,0.9305141644321671,0.8952890092545295
75,FST,RF,SVM_RBF,4,0.97,0.9701380487417639,0.9539862907630449
75,FST,RF,SVM_Lin,4,0.9,0.9001634192331867,0.8456288372537205
75,FST,RF,GBM,4,0.92,0.9202388434946575,0.8770065306583112
75,FST,LR,RF,0,0.801980198019802,0.7916993745410347,0.6909720424500688
75,FST,LR,XGB,0,0.7425742574257426,0.7407909646499359,0.6039765518790117
75,FST,LR,LR,0,0.7722772277227723,0.7790598794938955,0.6676983071493864
75,FST,LR,SVM_RBF,0,0.801980198019802,0.8062342361290143,0.698026394698316
75,FST,LR,SVM_Lin,0,0.7524752475247525,0.7603757298806804,0.6269499813382619
75,FST,LR,GBM,0,0.7326732673267327,0.7248868464452849,0.5824438966303153
75,FST,LR,RF,1,0.8316831683168316,0.8281301814391966,0.7364492790184304
75,FST,LR,XGB,1,0.7920792079207921,0.7904040790000582,0.6765626147056455
75,FST,LR,LR,1,0.7821782178217822,0.7837316545675989,0.6664349542121831
75,FST,LR,SVM_RBF,1,0.7920792079207921,0.7933103077749635,0.6772249083539817
75,FST,LR,SVM_Lin,1,0.7524752475247525,0.7554938420671337,0.6174609483378405
75,FST,LR,GBM,1,0.7425742574257426,0.7434512682037434,0.6033484223620678
75,FST,LR,RF,2,0.900990099009901,0.9009907847795707,0.8470980678512616
75,FST,LR,XGB,2,0.9108910891089109,0.910270854671674,0.8612380559159886
75,FST,LR,LR,2,0.8415841584158416,0.8442199383420089,0.7630146655375729
